Sport	Gender	Event	Time	Timetxt	Athlete	Nationality	Year	Yeartxt	Timeinseconds	Unit
Swimming	Men	Butterfly 100 metres	95.4671089	51.81	Michael Klim	Australia	1999	1999	51.81	sec
Swimming	Men	Butterfly 100 metres	95.37497697	51.76	Andriy Serdinov	Ukraine	2003	2003	51.76	sec
Swimming	Men	Butterfly 100 metres	94.84061176	51.47	Michael Phelps	USA	2003	2003	51.47	sec
Swimming	Men	Butterfly 100 metres	93.93771881	50.98	Ian Crocker	USA	2003	2003	50.98	sec
Swimming	Men	Butterfly 100 metres	93.53233831	50.76	Ian Crocker	USA	2004	2004	50.76	sec
Swimming	Men	Butterfly 100 metres	92.86898839	50.4	Ian Crocker	USA	2005	2005	50.4	sec
Swimming	Men	Butterfly 100 metres	92.53731343	50.22	Michael Phelps	USA	2009	2009	50.22	sec
Swimming	Men	Butterfly 100 metres	92.15035931	50.01	Milorad Čavić	Serbia	2009	2009	50.01	sec
Swimming	Men	Butterfly 100 metres	91.80025797	49.82	Michael Phelps	USA	2009	2009	49.82	sec
Swimming	Women	Butterfly 100 metres	100	01:00.1	Kornelia Ender	East Germany	1976	1976	60.13	m:s
Swimming	Women	Butterfly 100 metres	99.41792782	59.78	Christiane Knacke	East Germany	1977	1977	59.78	sec
Swimming	Women	Butterfly 100 metres	98.88574755	59.46	Andrea Pollack	East Germany	1978	1978	59.46	sec
Swimming	Women	Butterfly 100 metres	98.55313487	59.26	Mary T. Meagher	USA	1980	1980	59.26	sec
Swimming	Women	Butterfly 100 metres	96.3412606	57.93	Mary T. Meagher	USA	1981	1981	57.93	sec
Swimming	Women	Butterfly 100 metres	96.25810743	57.88	Jenny Thompson	USA	1999	1999	57.88	sec
Swimming	Women	Butterfly 100 metres	94.27906203	56.69	Inge de Bruijn	Netherlands	2000	2000	56.69	sec
Swimming	Women	Butterfly 100 metres	94.19590886	56.64	Inge de Bruijn	Netherlands	2000	2000	56.64	sec
Swimming	Women	Butterfly 100 metres	94.14601696	56.61	Inge de Bruijn	Netherlands	2000	2000	56.61	sec
Swimming	Women	Butterfly 100 metres	93.86329619	56.44	Sarah Sjöström	Sweden	2009	2009	56.44	sec
Swimming	Women	Butterfly 100 metres	93.23133211	56.06	Sarah Sjöström	Sweden	2009	2009	56.06	sec
Swimming	Women	Butterfly 100 metres	93.09828704	55.98	Dana Vollmer	USA	2012	2012	55.98	sec
Swimming	Women	Butterfly 100 metres	92.69915184	55.74	Sarah Sjöström	Sweden	2015	2015	55.74	sec
Swimming	Women	Butterfly 100 metres	92.5328455	55.64	Sarah Sjöström	Sweden	2015	2015	55.64	sec
Swimming	Women	Butterfly 100 metres	92.26675536	55.48	Sarah Sjöström	Sweden	2016	2016	55.48	sec
Swimming	Men	Butterfly 200 metres	100	02:00.2	Roger Pyttel	East Germany	1976	1976	120.21	m:s
Swimming	Men	Butterfly 200 metres	99.51751102	01:59.6	Roger Pyttel	East Germany	1976	1976	119.63	m:s
Swimming	Men	Butterfly 200 metres	99.18476	01:59.2	Mike Bruner	USA	1976	1976	119.23	m:s
Swimming	Men	Butterfly 200 metres	98.3362449	01:58.2	Craig Beardsley	USA	1980	1980	118.21	m:s
Swimming	Men	Butterfly 200 metres	98.1698694	01:58.0	Craig Beardsley	USA	1981	1981	118.01	m:s
Swimming	Men	Butterfly 200 metres	97.37126695	01:57.0	Michael Gross	Germany	1983	1983	117.05	m:s
Swimming	Men	Butterfly 200 metres	97.36294817	01:57.0	Jon Sieben	Australia	1984	1984	117.04	m:s
Swimming	Men	Butterfly 200 metres	97.33799185	01:57.0	Michael Gross	Germany	1985	1985	117.01	m:s
Swimming	Men	Butterfly 200 metres	97.03851593	01:56.6	Michael Gross	Germany	1985	1985	116.65	m:s
Swimming	Men	Butterfly 200 metres	96.69744614	01:56.2	Michael Gross	Germany	1986	1986	116.24	m:s
Swimming	Men	Butterfly 200 metres	96.23991348	01:55.7	Melvin Stewart	USA	1991	1991	115.69	m:s
Swimming	Men	Butterfly 200 metres	95.84893104	01:55.2	Denis Pankratov	Russia	1995	1995	115.22	m:s
Swimming	Men	Butterfly 200 metres	95.81565594	01:55.2	Tom Malchow	USA	2000	2000	115.18	m:s
Swimming	Men	Butterfly 200 metres	95.59936777	01:54.9	Michael Phelps	USA	2001	2001	114.92	m:s
Swimming	Men	Butterfly 200 metres	95.31652941	01:54.6	Michael Phelps	USA	2001	2001	114.58	m:s
Swimming	Men	Butterfly 200 metres	94.775809	01:53.9	Michael Phelps	USA	2003	2003	113.93	m:s
Swimming	Men	Butterfly 200 metres	94.66766492	01:53.8	Michael Phelps	USA	2006	2006	113.8	m:s
Swimming	Men	Butterfly 200 metres	94.59279594	01:53.7	Michael Phelps	USA	2007	2007	113.71	m:s
Swimming	Men	Butterfly 200 metres	93.24515431	01:52.1	Michael Phelps	USA	2007	2007	112.09	m:s
Swimming	Men	Butterfly 200 metres	93.19524166	01:52.0	Michael Phelps	USA	2008	2008	112.03	m:s
Swimming	Men	Butterfly 200 metres	92.76266534	01:51.5	Michael Phelps	USA	2009	2009	111.51	m:s
Swimming	Women	Butterfly 200 metres	100	02:13.6	Rosemarie Gabriel	East Germany	1976	1976	133.6	m:s
Swimming	Women	Butterfly 200 metres	99.43113772	02:12.8	Rosemarie Gabriel	East Germany	1976	1976	132.84	m:s
Swimming	Women	Butterfly 200 metres	98.21856287	02:11.2	Rosemarie Gabriel	East Germany	1976	1976	131.22	m:s
Swimming	Women	Butterfly 200 metres	98.20359281	02:11.2	Andrea Pollack	East Germany	1978	1978	131.2	m:s
Swimming	Women	Butterfly 200 metres	97.20808383	02:09.9	Andrea Pollack	East Germany	1978	1978	129.87	m:s
Swimming	Women	Butterfly 200 metres	97.13323353	02:09.8	Mary T. Meagher	USA	1979	1979	129.77	m:s
Swimming	Women	Butterfly 200 metres	96.11526946	02:08.4	Mary T. Meagher	USA	1979	1979	128.41	m:s
Swimming	Women	Butterfly 200 metres	95.06736527	02:07.0	Mary T. Meagher	USA	1979	1979	127.01	m:s
Swimming	Women	Butterfly 200 metres	94.58832335	02:06.4	Mary T. Meagher	USA	1980	1980	126.37	m:s
Swimming	Women	Butterfly 200 metres	94.28143713	02:06.0	Mary T. Meagher	USA	1981	1981	125.96	m:s
Swimming	Women	Butterfly 200 metres	94.16916168	02:05.8	Susie O'Neill	Australia	2000	2000	125.81	m:s
Swimming	Women	Butterfly 200 metres	94.14670659	02:05.8	Otylia Jędrzejczak	Poland	2002	2002	125.78	m:s
Swimming	Women	Butterfly 200 metres	94.01946108	02:05.6	Otylia Jędrzejczak	Poland	2005	2005	125.61	m:s
Swimming	Women	Butterfly 200 metres	93.86227545	02:05.4	Jessicah Schipper	Australia	2006	2006	125.4	m:s
Swimming	Women	Butterfly 200 metres	92.9491018	02:04.2	Liu Zige	China	2008	2008	124.18	m:s
Swimming	Women	Butterfly 200 metres	92.91916168	02:04.1	Mary Descenza	USA	2009	2009	124.14	m:s
Swimming	Women	Butterfly 200 metres	92.37275449	02:03.4	Jessicah Schipper	Australia	2009	2009	123.41	m:s
Swimming	Women	Butterfly 200 metres	91.1751497	02:01.8	Liu Zige	China	2009	2009	121.81	m:s
Swimming	Men	Breaststroke 100 metres	100	01:03.9	John Hencken	USA	1976	1976	63.88	m:s
Swimming	Men	Breaststroke 100 metres	99.59298685	01:03.6	John Hencken	USA	1976	1976	63.62	m:s
Swimming	Men	Breaststroke 100 metres	98.7946149	01:03.1	John Hencken	USA	1976	1976	63.11	m:s
Swimming	Men	Breaststroke 100 metres	98.40325611	01:02.9	Gerald Mörken	West Germany	1977	1977	62.86	m:s
Swimming	Men	Breaststroke 100 metres	98.02755166	01:02.6	Steve Lundquist	USA	1982	1982	62.62	m:s
Swimming	Men	Breaststroke 100 metres	97.88666249	01:02.5	Steve Lundquist	USA	1982	1982	62.53	m:s
Swimming	Men	Breaststroke 100 metres	97.58922981	01:02.3	Steve Lundquist	USA	1983	1983	62.34	m:s
Swimming	Men	Breaststroke 100 metres	97.49530369	01:02.3	Steve Lundquist	USA	1983	1983	62.28	m:s
Swimming	Men	Breaststroke 100 metres	97.26048842	01:02.1	John Moffet	USA	1984	1984	62.13	m:s
Swimming	Men	Breaststroke 100 metres	96.50907952	01:01.7	Steve Lundquist	USA	1984	1984	61.65	m:s
Swimming	Men	Breaststroke 100 metres	96.25860989	01:01.5	Adrian Moorhouse	United Kingdom	1989	1989	61.49	m:s
Swimming	Men	Breaststroke 100 metres	96.25860989	01:01.5	Adrian Moorhouse	United Kingdom	1990	1990	61.49	m:s
Swimming	Men	Breaststroke 100 metres	96.25860989	01:01.5	Adrian Moorhouse	United Kingdom	1990	1990	61.49	m:s
Swimming	Men	Breaststroke 100 metres	96.25860989	01:01.5	Norbert Rózsa	Hungary	1991	1991	61.49	m:s
Swimming	Men	Breaststroke 100 metres	96.19599249	01:01.4	Norbert Rózsa	Hungary	1991	1991	61.45	m:s
Swimming	Men	Breaststroke 100 metres	96.19599249	01:01.4	Vasili Ivanov	Soviet Union	1991	1991	61.45	m:s
Swimming	Men	Breaststroke 100 metres	95.94552286	01:01.3	Norbert Rózsa	Hungary	1991	1991	61.29	m:s
Swimming	Men	Breaststroke 100 metres	95.41327489	01:01.0	Károly Güttler	Hungary	1993	1993	60.95	m:s
Swimming	Men	Breaststroke 100 metres	94.86537257	01:00.6	Frédérik Deburghgraeve	Belgium	1996	1996	60.6	m:s
Swimming	Men	Breaststroke 100 metres	94.48966813	01:00.4	Roman Sludnov	Russia	2000	2000	60.36	m:s
Swimming	Men	Breaststroke 100 metres	94.38008766	01:00.3	Ed Moses	USA	2001	2001	60.29	m:s
Swimming	Men	Breaststroke 100 metres	94.33312461	01:00.3	Roman Sludnov	Russia	2001	2001	60.26	m:s
Swimming	Men	Breaststroke 100 metres	93.8791484	59.97	Roman Sludnov	Russia	2001	2001	59.97	sec
Swimming	Men	Breaststroke 100 metres	93.83218535	59.94	Roman Sludnov	Russia	2001	2001	59.94	sec
Swimming	Men	Breaststroke 100 metres	93.58171572	59.78	Kosuke Kitajima	Japan	2003	2003	59.78	sec
Swimming	Men	Breaststroke 100 metres	92.83030683	59.3	Brendan Hansen	USA	2004	2004	59.3	sec
Swimming	Men	Breaststroke 100 metres	92.56418284	59.13	Brendan Hansen	USA	2006	2006	59.13	sec
Swimming	Men	Breaststroke 100 metres	92.2197871	58.91	Kosuke Kitajima	Japan	2008	2008	58.91	sec
Swimming	Men	Breaststroke 100 metres	91.70319349	58.58	Brenton Rickard	Australia	2009	2009	58.58	sec
Swimming	Men	Breaststroke 100 metres	91.51534126	58.46	Cameron van der Burgh	South Africa	2012	2012	58.46	sec
Swimming	Men	Breaststroke 100 metres	90.67000626	57.92	Adam Peaty	United Kingdom	2015	2015	57.92	sec
Swimming	Men	Breaststroke 100 metres	90.09079524	57.55	Adam Peaty	United Kingdom	2016	2016	57.55	sec
Swimming	Men	Breaststroke 100 metres	89.43331246	57.13	Adam Peaty	United Kingdom	2016	2016	57.13	sec
Swimming	Women	Breaststroke 100 metres	100	01:11.9	Carola Nitschke	East Germany	1976	1976	71.93	m:s
Swimming	Women	Breaststroke 100 metres	98.86000278	01:11.1	Hannelore Anke	East Germany	1976	1976	71.11	m:s
Swimming	Women	Breaststroke 100 metres	98.51244265	01:10.9	Hannelore Anke	East Germany	1976	1976	70.86	m:s
Swimming	Women	Breaststroke 100 metres	97.74781037	01:10.3	Yuliya Bogdanova	Soviet Union	1978	1978	70.31	m:s
Swimming	Women	Breaststroke 100 metres	97.59488391	01:10.2	Ute Geweniger	East Germany	1980	1980	70.2	m:s
Swimming	Women	Breaststroke 100 metres	97.46976227	01:10.1	Ute Geweniger	East Germany	1980	1980	70.11	m:s
Swimming	Women	Breaststroke 100 metres	96.64952037	01:09.5	Ute Geweniger	East Germany	1981	1981	69.52	m:s
Swimming	Women	Breaststroke 100 metres	96.4687891	01:09.4	Ute Geweniger	East Germany	1981	1981	69.39	m:s
Swimming	Women	Breaststroke 100 metres	95.3704991	01:08.6	Ute Geweniger	East Germany	1981	1981	68.6	m:s
Swimming	Women	Breaststroke 100 metres	95.24537745	01:08.5	Ute Geweniger	East Germany	1983	1983	68.51	m:s
Swimming	Women	Breaststroke 100 metres	94.93952454	01:08.3	Sylvia Gerasch	East Germany	1984	1984	68.29	m:s
Swimming	Women	Breaststroke 100 metres	94.68928125	01:08.1	Sylvia Gerasch	East Germany	1986	1986	68.11	m:s
Swimming	Women	Breaststroke 100 metres	94.41123314	01:07.9	Silke Hörner	East Germany	1987	1987	67.91	m:s
Swimming	Women	Breaststroke 100 metres	94.10538023	01:07.7	Samantha Riley	Australia	1994	1994	67.69	m:s
Swimming	Women	Breaststroke 100 metres	93.78562491	01:07.5	Penelope Heyns	South Africa	1996	1996	67.46	m:s
Swimming	Women	Breaststroke 100 metres	93.17391909	01:07.0	Penelope Heyns	South Africa	1996	1996	67.02	m:s
Swimming	Women	Breaststroke 100 metres	93.13221187	01:07.0	Penelope Heyns	South Africa	1999	1999	66.99	m:s
Swimming	Women	Breaststroke 100 metres	93.07660225	01:06.9	Penelope Heyns	South Africa	1999	1999	66.95	m:s
Swimming	Women	Breaststroke 100 metres	92.47879883	01:06.5	Penelope Heyns	South Africa	1999	1999	66.52	m:s
Swimming	Women	Breaststroke 100 metres	92.27026276	01:06.4	Leisel Jones	Australia	2003	2003	66.37	m:s
Swimming	Women	Breaststroke 100 metres	92.03392187	01:06.2	Jessica Hardy	USA	2005	2005	66.2	m:s
Swimming	Women	Breaststroke 100 metres	91.35270402	01:05.7	Leisel Jones	Australia	2006	2006	65.71	m:s
Swimming	Women	Breaststroke 100 metres	90.4907549	01:05.1	Leisel Jones	Australia	2006	2006	65.09	m:s
Swimming	Women	Breaststroke 100 metres	90.14319477	01:04.8	Rebecca Soni	USA	2009	2009	64.84	m:s
Swimming	Women	Breaststroke 100 metres	89.60100097	01:04.4	Jessica Hardy	USA	2009	2009	64.45	m:s
Swimming	Women	Breaststroke 100 metres	89.46197692	01:04.3	Rūta Meilutytė	Lithuania	2013	2013	64.35	m:s
Swimming	Men	Breaststroke 200 metres	100	02:15.1	David Wilkie	United Kingdom	1976	1976	135.11	m:s
Swimming	Men	Breaststroke 200 metres	99.74835319	02:14.8	Victor Davis	Canada	1982	1982	134.77	m:s
Swimming	Men	Breaststroke 200 metres	99.60772704	02:14.6	Victor Davis	Canada	1984	1984	134.58	m:s
Swimming	Men	Breaststroke 200 metres	98.68995633	02:13.3	Victor Davis	Canada	1984	1984	133.34	m:s
Swimming	Men	Breaststroke 200 metres	98.36429576	02:12.9	Mike Barrowman	USA	1989	1989	132.9	m:s
Swimming	Men	Breaststroke 200 metres	98.36429576	2:12.90e	Nick Gillingham	United Kingdom	1989	1989	132.9	m:s
Swimming	Men	Breaststroke 200 metres	98.35689438	02:12.9	Mike Barrowman	USA	1989	1989	132.89	m:s
Swimming	Men	Breaststroke 200 metres	97.35030716	02:11.5	Mike Barrowman	USA	1990	1990	131.53	m:s
Swimming	Men	Breaststroke 200 metres	97.12826586	02:11.2	Mike Barrowman	USA	1991	1991	131.23	m:s
Swimming	Men	Breaststroke 200 metres	96.66197913	02:10.6	Mike Barrowman	USA	1991	1991	130.6	m:s
Swimming	Men	Breaststroke 200 metres	96.33631856	02:10.2	Mike Barrowman	USA	1992	1992	130.16	m:s
Swimming	Men	Breaststroke 200 metres	96.1956924	02:10.0	Kosuke Kitajima	Japan	2002	2002	129.97	m:s
Swimming	Men	Breaststroke 200 metres	95.86263045	02:09.5	Dimitri Komornikov	Russia	2003	2003	129.52	m:s
Swimming	Men	Breaststroke 200 metres	95.78861668	02:09.4	Kosuke Kitajima	Japan	2003	2003	129.42	m:s
Swimming	Men	Breaststroke 200 metres	95.50736437	02:09.0	Brendan Hansen	USA	2004	2004	129.04	m:s
Swimming	Men	Breaststroke 200 metres	95.28532307	02:08.7	Brendan Hansen	USA	2006	2006	128.74	m:s
Swimming	Men	Breaststroke 200 metres	95.10769003	02:08.5	Brendan Hansen	USA	2006	2006	128.5	m:s
Swimming	Men	Breaststroke 200 metres	94.37495374	02:07.5	Kosuke Kitajima	Japan	2008	2008	127.51	m:s
Swimming	Men	Breaststroke 200 metres	94.22692621	02:07.3	Christian Sprenger	Australia	2009	2009	127.31	m:s
Swimming	Men	Breaststroke 200 metres	94.20472208	02:07.3	Dániel Gyurta	Hungary	2012	2012	127.28	m:s
Swimming	Men	Breaststroke 200 metres	94.00488491	02:07.0	Akihiro Yamaguchi	Japan	2012	2012	127.01	m:s
Swimming	Women	Breaststroke 200 metres	100	02:33.3	Marina Koshevaia	Soviet Union	1976	1976	153.35	m:s
Swimming	Women	Breaststroke 200 metres	99.98043691	02:33.3	Yuliya Bogdanova	Soviet Union	1978	1978	153.32	m:s
Swimming	Women	Breaststroke 200 metres	99.84349527	02:33.1	Lina Kachushite	Soviet Union	1978	1978	153.11	m:s
Swimming	Women	Breaststroke 200 metres	98.74144115	02:31.4	Lina Kachushite	Soviet Union	1978	1978	151.42	m:s
Swimming	Women	Breaststroke 200 metres	98.52624715	02:31.1	Svetlana Varganova	Soviet Union	1979	1979	151.09	m:s
Swimming	Women	Breaststroke 200 metres	96.74600587	02:28.4	Lina Kachushite	Soviet Union	1979	1979	148.36	m:s
Swimming	Women	Breaststroke 200 metres	96.72644278	02:28.3	Silke Hörner	East Germany	1985	1985	148.33	m:s
Swimming	Women	Breaststroke 200 metres	96.64166938	02:28.2	Sylvia Gerasch	East Germany	1986	1986	148.2	m:s
Swimming	Women	Breaststroke 200 metres	96.11998696	02:27.4	Silke Hörner	East Germany	1986	1986	147.4	m:s
Swimming	Women	Breaststroke 200 metres	96.03521356	02:27.3	Allison Higson	Canada	1988	1988	147.27	m:s
Swimming	Women	Breaststroke 200 metres	95.67003587	02:26.7	Silke Hörner	East Germany	1988	1988	146.71	m:s
Swimming	Women	Breaststroke 200 metres	95.15487447	02:25.9	Anita Nall	USA	1992	1992	145.92	m:s
Swimming	Women	Breaststroke 200 metres	94.78317574	02:25.3	Anita Nall	USA	1992	1992	145.35	m:s
Swimming	Women	Breaststroke 200 metres	94.39843495	02:24.8	Rebecca Brown	Australia	1994	1994	144.76	m:s
Swimming	Women	Breaststroke 200 metres	94.35278774	02:24.7	Penelope Heyns	South Africa	1999	1999	144.69	m:s
Swimming	Women	Breaststroke 200 metres	94.23540919	02:24.5	Penelope Heyns	South Africa	1999	1999	144.51	m:s
Swimming	Women	Breaststroke 200 metres	94.17671992	02:24.4	Penelope Heyns	South Africa	1999	1999	144.42	m:s
Swimming	Women	Breaststroke 200 metres	93.66807956	02:23.6	Penelope Heyns	South Africa	1999	1999	143.64	m:s
Swimming	Women	Breaststroke 200 metres	93.24421259	02:23.0	Qi Hui	China	2001	2001	142.99	m:s
Swimming	Women	Breaststroke 200 metres	93.24421259	2:22.99e	Amanda Beard	USA	2003	2003	142.99	m:s
Swimming	Women	Breaststroke 200 metres	93.22464949	02:23.0	Leisel Jones	Australia	2004	2004	142.96	m:s
Swimming	Women	Breaststroke 200 metres	92.88555592	02:22.4	Amanda Beard	USA	2004	2004	142.44	m:s
Swimming	Women	Breaststroke 200 metres	92.41604173	02:21.7	Leisel Jones	Australia	2005	2005	141.72	m:s
Swimming	Women	Breaststroke 200 metres	91.64656016	02:20.5	Leisel Jones	Australia	2006	2006	140.54	m:s
Swimming	Women	Breaststroke 200 metres	91.43788719	02:20.2	Rebecca Soni	USA	2008	2008	140.22	m:s
Swimming	Women	Breaststroke 200 metres	91.37267688	02:20.1	Annamay Pierse	Canada	2009	2009	140.12	m:s
Swimming	Women	Breaststroke 200 metres	91.29442452	02:20.0	Rebecca Soni	USA	2012	2012	140	m:s
Swimming	Women	Breaststroke 200 metres	91.02706228	02:19.6	Rebecca Soni	USA	2012	2012	139.59	m:s
Swimming	Women	Breaststroke 200 metres	90.71405282	02:19.1	Rikke Møller Pedersen	Denmark	2013	2013	139.11	m:s
Swimming	Men	Backstroke 100 metres	100	56.19	John Naber	USA	1976	1976	56.19	sec
Swimming	Men	Backstroke 100 metres	98.75422673	55.49	John Naber	USA	1976	1976	55.49	sec
Swimming	Men	Backstroke 100 metres	98.66524293	55.44	Rick Carey	USA	1983	1983	55.44	sec
Swimming	Men	Backstroke 100 metres	98.55846236	55.38	Rick Carey	USA	1983	1983	55.38	sec
Swimming	Men	Backstroke 100 metres	98.2203239	55.19	Rick Carey	USA	1983	1983	55.19	sec
Swimming	Men	Backstroke 100 metres	98.18473038	55.17	Igor Polyansky	Soviet Union	1988	1988	55.17	sec
Swimming	Men	Backstroke 100 metres	98.16693362	55.16	Igor Polyansky	Soviet Union	1988	1988	55.16	sec
Swimming	Men	Backstroke 100 metres	97.88218544	55	Igor Polyansky	Soviet Union	1988	1988	55	sec
Swimming	Men	Backstroke 100 metres	97.79320164	54.95	David Berkoff	USA	1988	1988	54.95	sec
Swimming	Men	Backstroke 100 metres	97.72201459	54.91	David Berkoff	USA	1988	1988	54.91	sec
Swimming	Men	Backstroke 100 metres	97.01014415	54.51	David Berkoff	USA	1988	1988	54.51	sec
Swimming	Men	Backstroke 100 metres	95.97793202	53.93	Jeff Rouse	USA	1991	1991	53.93	sec
Swimming	Men	Backstroke 100 metres	95.85335469	53.86	Jeff Rouse	USA	1992	1992	53.86	sec
Swimming	Men	Backstroke 100 metres	95.3906389	53.6	Lenny Krayzelburg	USA	1999	1999	53.6	sec
Swimming	Men	Backstroke 100 metres	95.12368749	53.45	Aaron Peirsol	USA	2004	2004	53.45	sec
Swimming	Men	Backstroke 100 metres	94.62537818	53.17	Aaron Peirsol	USA	2005	2005	53.17	sec
Swimming	Men	Backstroke 100 metres	94.28723972	52.98	Aaron Peirsol	USA	2007	2007	52.98	sec
Swimming	Men	Backstroke 100 metres	94.12706887	52.89	Aaron Peirsol	USA	2008	2008	52.89	sec
Swimming	Men	Backstroke 100 metres	93.50418224	52.54	Aaron Peirsol	USA	2008	2008	52.54	sec
Swimming	Men	Backstroke 100 metres	93.21943406	52.38	Aschwin Wildeboer	Spain	2009	2009	52.38	sec
Swimming	Men	Backstroke 100 metres	92.43637658	51.94	Aaron Peirsol	USA	2009	2009	51.94	sec
Swimming	Women	Backstroke 100 metres	100	01:02.6	Ulrike Richter	East Germany	1976	1976	62.6	m:s
Swimming	Women	Backstroke 100 metres	98.43450479	01:01.6	Kornelia Ender	East Germany	1976	1976	61.62	m:s
Swimming	Women	Backstroke 100 metres	98.25878594	01:01.5	Ulrike Richter	East Germany	1976	1976	61.51	m:s
Swimming	Women	Backstroke 100 metres	98.25878594	1:01.51e	Rica Reinisch	East Germany	1980	1980	61.51	m:s
Swimming	Women	Backstroke 100 metres	98.2428115	01:01.5	Rica Reinisch	East Germany	1980	1980	61.5	m:s
Swimming	Women	Backstroke 100 metres	97.22044728	01:00.9	Rica Reinisch	East Germany	1980	1980	60.86	m:s
Swimming	Women	Backstroke 100 metres	96.78913738	1:00.59r	Ina Kleber	East Germany	1984	1984	60.59	m:s
Swimming	Women	Backstroke 100 metres	96.34185304	01:00.3	Krisztina Egerszegi	Hungary	1991	1991	60.31	m:s
Swimming	Women	Backstroke 100 metres	96.10223642	1:00.16r	He Cihong	China	1994	1994	60.16	m:s
Swimming	Women	Backstroke 100 metres	95.17571885	59.58	Natalie Coughlin	USA	2002	2002	59.58	sec
Swimming	Women	Backstroke 100 metres	94.95207668	59.44	Natalie Coughlin	USA	2007	2007	59.44	sec
Swimming	Women	Backstroke 100 metres	94.58466454	59.21	Natalie Coughlin	USA	2008	2008	59.21	sec
Swimming	Women	Backstroke 100 metres	94.48881789	59.15	Hayley McGregory	USA	2008	2008	59.15	sec
Swimming	Women	Backstroke 100 metres	94.2971246	59.03	Natalie Coughlin	USA	2008	2008	59.03	sec
Swimming	Women	Backstroke 100 metres	94.20127796	58.97	Natalie Coughlin	USA	2008	2008	58.97	sec
Swimming	Women	Backstroke 100 metres	93.88178914	58.77	Kirsty Coventry	Zimbabwe	2008	2008	58.77	sec
Swimming	Women	Backstroke 100 metres	93.41853035	58.48	Anastasia Zuyeva	Russia	2009	2009	58.48	sec
Swimming	Women	Backstroke 100 metres	92.84345048	58.12	Gemma Spofforth	United Kingdom	2009	2009	58.12	sec
Swimming	Men	Backstroke 200 metres	100	02:00.6	John Naber	USA	1976	1976	120.64	m:s
Swimming	Men	Backstroke 200 metres	98.79807692	01:59.2	John Naber	USA	1976	1976	119.19	m:s
Swimming	Men	Backstroke 200 metres	98.58255968	01:58.9	Rick Carey	USA	1983	1983	118.93	m:s
Swimming	Men	Backstroke 200 metres	98.52453581	01:58.9	Rick Carey	USA	1984	1984	118.86	m:s
Swimming	Men	Backstroke 200 metres	98.1515252	01:58.4	Sergei Zabolotnov	Soviet Union	1984	1984	118.41	m:s
Swimming	Men	Backstroke 200 metres	97.92771883	01:58.1	Igor Polyansky	Soviet Union	1985	1985	118.14	m:s
Swimming	Men	Backstroke 200 metres	97.23143236	01:57.3	Martin Zubero	Spain	1991	1991	117.3	m:s
Swimming	Men	Backstroke 200 metres	96.62632626	01:56.6	Martin Zubero	Spain	1991	1991	116.57	m:s
Swimming	Men	Backstroke 200 metres	96.04608753	01:55.9	Lenny Krayzelburg	USA	1999	1999	115.87	m:s
Swimming	Men	Backstroke 200 metres	95.44927056	01:55.1	Aaron Peirsol	USA	2002	2002	115.15	m:s
Swimming	Men	Backstroke 200 metres	95.10941645	01:54.7	Aaron Peirsol	USA	2004	2004	114.74	m:s
Swimming	Men	Backstroke 200 metres	95.04310345	01:54.7	Aaron Peirsol	USA	2005	2005	114.66	m:s
Swimming	Men	Backstroke 200 metres	94.86074271	01:54.4	Aaron Peirsol	USA	2006	2006	114.44	m:s
Swimming	Men	Backstroke 200 metres	94.76127321	01:54.3	Ryan Lochte	USA	2007	2007	114.32	m:s
Swimming	Men	Backstroke 200 metres	94.76127321	01:54.3	Aaron Peirsol	USA	2008	2008	114.32	m:s
Swimming	Men	Backstroke 200 metres	94.44628647	01:53.9	Ryan Lochte	USA	2008	2008	113.94	m:s
Swimming	Men	Backstroke 200 metres	93.73342175	01:53.1	Aaron Peirsol	USA	2009	2009	113.08	m:s
Swimming	Men	Backstroke 200 metres	92.77188329	01:51.9	Aaron Peirsol	USA	2009	2009	111.92	m:s
Swimming	Women	Backstroke 200 metres	100	02:14.4	Antje Stille	East Germany	1976	1976	134.41	m:s
Swimming	Women	Backstroke 200 metres	99.32296704	02:13.5	Antje Stille	East Germany	1976	1976	133.5	m:s
Swimming	Women	Backstroke 200 metres	98.55665501	02:12.5	Birgit Treiber	East Germany	1976	1976	132.47	m:s
Swimming	Women	Backstroke 200 metres	98.15489919	02:11.9	Linda Jezek	USA	1978	1978	131.93	m:s
Swimming	Women	Backstroke 200 metres	98.03586043	02:11.8	Rica Reinisch	East Germany	1980	1980	131.77	m:s
Swimming	Women	Backstroke 200 metres	96.65203482	02:09.9	Cornelia Sirch	East Germany	1982	1982	129.91	m:s
Swimming	Women	Backstroke 200 metres	95.67740495	02:08.6	Betsy Mitchell	USA	1986	1986	128.6	m:s
Swimming	Women	Backstroke 200 metres	94.20430028	02:06.6	Krisztina Egerszegi	Hungary	1991	1991	126.62	m:s
Swimming	Women	Backstroke 200 metres	94.03318205	02:06.4	Kirsty Coventry	Zimbabwe	2008	2008	126.39	m:s
Swimming	Women	Backstroke 200 metres	93.80998438	02:06.1	Margaret Hoelzer	USA	2008	2008	126.09	m:s
Swimming	Women	Backstroke 200 metres	93.17759095	02:05.2	Kirsty Coventry	Zimbabwe	2008	2008	125.24	m:s
Swimming	Women	Backstroke 200 metres	92.85767428	02:04.8	Kirsty Coventry	Zimbabwe	2009	2009	124.81	m:s
